date, datatype, valuestation,attributes
2015-01-30T00:00:00,TAVG,-2.9,GHCND:USW00014764,"H,,S,"
2015-01-30T00:00:00,TMAX,0.0,GHCND:USW00014764,",,W,2400"
2015-01-30T00:00:00,TMIN,-6.0,GHCND:USW00014764,",,W,2400"
2015-01-30T00:00:00,WDF2,320,GHCND:USW00014764,",,W,"
2015-01-30T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2015-01-30T00:00:00,WSF2,11.2,GHCND:USW00014764,",,W,"
2015-01-30T00:00:00,WSF5,16.5,GHCND:USW00014764,",,W,"
2015-01-30T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-01-30T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,AWND,8.5,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,PRCP,1.3,GHCND:USW00014764,",,W,2400"
2015-01-31T00:00:00,SNOW,33.0,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,SNWD,460.0,GHCND:USW00014764,",,W,2400"
2015-01-31T00:00:00,TAVG,-6.8,GHCND:USW00014764,"H,,S,"
2015-01-31T00:00:00,TMAX,-5.5,GHCND:USW00014764,",,W,2400"
2015-01-31T00:00:00,TMIN,-13.8,GHCND:USW00014764,",,W,2400"
2015-01-31T00:00:00,WDF2,330,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,WSF2,14.3,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,WSF5,19.2,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-01-31T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,AWND,2.7,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-01T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,SNWD,410.0,GHCND:USW00014764,",,W,2400"
2015-02-01T00:00:00,TAVG,-10.8,GHCND:USW00014764,"H,,S,"
2015-02-01T00:00:00,TMAX,-3.2,GHCND:USW00014764,",,W,2400"
2015-02-01T00:00:00,TMIN,-18.2,GHCND:USW00014764,",,W,2400"
2015-02-01T00:00:00,WDF2,330,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2015-02-01T00:00:00,WSF5,8.1,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,AWND,6.5,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,PRCP,22.6,GHCND:USW00014764,",,W,2400"
2015-02-02T00:00:00,SNOW,231.0,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,SNWD,410.0,GHCND:USW00014764,",,W,2400"
2015-02-02T00:00:00,TAVG,-14.3,GHCND:USW00014764,"H,,S,"
2015-02-02T00:00:00,TMAX,-11.0,GHCND:USW00014764,",,W,2400"
2015-02-02T00:00:00,TMIN,-16.0,GHCND:USW00014764,",,W,2400"
2015-02-02T00:00:00,WDF2,350,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,WDF5,360,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,WSF2,11.6,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,WSF5,15.7,GHCND:USW00014764,",,W,"
2015-02-02T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,AWND,3.0,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-03T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-03T00:00:00,TAVG,-11.4,GHCND:USW00014764,"H,,S,"
2015-02-03T00:00:00,TMAX,-6.6,GHCND:USW00014764,",,W,2400"
2015-02-03T00:00:00,TMIN,-17.7,GHCND:USW00014764,",,W,2400"
2015-02-03T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2015-02-03T00:00:00,WSF5,13.0,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,AWND,1.8,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,PRCP,1.5,GHCND:USW00014764,",,W,2400"
2015-02-04T00:00:00,SNOW,20.0,GHCND:USW00014764,",,Z,"
2015-02-04T00:00:00,SNWD,480.0,GHCND:USW00014764,",,W,2400"
2015-02-04T00:00:00,TAVG,-9.6,GHCND:USW00014764,"H,,S,"
2015-02-04T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2015-02-04T00:00:00,TMIN,-18.8,GHCND:USW00014764,",,W,2400"
2015-02-04T00:00:00,WDF2,210,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,WDF5,230,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,WSF5,12.1,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-04T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,AWND,5.7,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,PRCP,5.3,GHCND:USW00014764,",,W,2400"
2015-02-05T00:00:00,SNOW,64.0,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-05T00:00:00,TAVG,-2.2,GHCND:USW00014764,"H,,S,"
2015-02-05T00:00:00,TMAX,1.1,GHCND:USW00014764,",,W,2400"
2015-02-05T00:00:00,TMIN,-15.5,GHCND:USW00014764,",,W,2400"
2015-02-05T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WDF5,330,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WSF2,11.6,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WSF5,15.7,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-05T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,AWND,1.6,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-06T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-06T00:00:00,TAVG,-13.9,GHCND:USW00014764,"H,,S,"
2015-02-06T00:00:00,TMAX,-7.1,GHCND:USW00014764,",,W,2400"
2015-02-06T00:00:00,TMIN,-22.7,GHCND:USW00014764,",,W,2400"
2015-02-06T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2015-02-06T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,AWND,2.8,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2015-02-07T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2015-02-07T00:00:00,SNWD,480.0,GHCND:USW00014764,",,W,2400"
2015-02-07T00:00:00,TAVG,-7.6,GHCND:USW00014764,"H,,S,"
2015-02-07T00:00:00,TMAX,-2.1,GHCND:USW00014764,",,W,2400"
2015-02-07T00:00:00,TMIN,-13.2,GHCND:USW00014764,",,W,2400"
2015-02-07T00:00:00,WDF2,20,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,WDF5,280,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,WSF5,7.6,GHCND:USW00014764,",,W,"
2015-02-07T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,AWND,5.5,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,PRCP,6.6,GHCND:USW00014764,",,W,2400"
2015-02-08T00:00:00,SNOW,74.0,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,SNWD,480.0,GHCND:USW00014764,",,W,2400"
2015-02-08T00:00:00,TAVG,-9.2,GHCND:USW00014764,"H,,S,"
2015-02-08T00:00:00,TMAX,-5.5,GHCND:USW00014764,",,W,2400"
2015-02-08T00:00:00,TMIN,-12.7,GHCND:USW00014764,",,W,2400"
2015-02-08T00:00:00,WDF2,50,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,WDF5,10,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,WSF2,8.9,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-08T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,AWND,6.0,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,PRCP,10.2,GHCND:USW00014764,",,W,2400"
2015-02-09T00:00:00,SNOW,122.0,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,SNWD,580.0,GHCND:USW00014764,",,W,2400"
2015-02-09T00:00:00,TAVG,-11.7,GHCND:USW00014764,"H,,S,"
2015-02-09T00:00:00,TMAX,-9.3,GHCND:USW00014764,",,W,2400"
2015-02-09T00:00:00,TMIN,-12.1,GHCND:USW00014764,",,W,2400"
2015-02-09T00:00:00,WDF2,10,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,WDF5,360,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,WSF5,11.6,GHCND:USW00014764,",,W,"
2015-02-09T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,AWND,3.8,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,PRCP,3.3,GHCND:USW00014764,",,W,2400"
2015-02-10T00:00:00,SNOW,43.0,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-10T00:00:00,TAVG,-8.3,GHCND:USW00014764,"H,,S,"
2015-02-10T00:00:00,TMAX,-1.0,GHCND:USW00014764,",,W,2400"
2015-02-10T00:00:00,TMIN,-11.6,GHCND:USW00014764,",,W,2400"
2015-02-10T00:00:00,WDF2,360,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,WDF5,350,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,WSF2,7.2,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,WSF5,8.9,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-10T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,AWND,3.4,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-11T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,SNWD,530.0,GHCND:USW00014764,",,W,2400"
2015-02-11T00:00:00,TAVG,-8.4,GHCND:USW00014764,"H,,S,"
2015-02-11T00:00:00,TMAX,-4.9,GHCND:USW00014764,",,W,2400"
2015-02-11T00:00:00,TMIN,-13.8,GHCND:USW00014764,",,W,2400"
2015-02-11T00:00:00,WDF2,30,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,WDF5,20,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2015-02-11T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,AWND,1.6,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,PRCP,1.0,GHCND:USW00014764,",,W,2400"
2015-02-12T00:00:00,SNOW,33.0,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-12T00:00:00,TAVG,-10.7,GHCND:USW00014764,"H,,S,"
2015-02-12T00:00:00,TMAX,-6.6,GHCND:USW00014764,",,W,2400"
2015-02-12T00:00:00,TMIN,-16.0,GHCND:USW00014764,",,W,2400"
2015-02-12T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,WDF5,30,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,WSF2,3.6,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,WSF5,4.5,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-12T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,AWND,3.9,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-13T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,SNWD,530.0,GHCND:USW00014764,",,W,2400"
2015-02-13T00:00:00,TAVG,-10.1,GHCND:USW00014764,"H,,S,"
2015-02-13T00:00:00,TMAX,-8.2,GHCND:USW00014764,",,W,2400"
2015-02-13T00:00:00,TMIN,-19.9,GHCND:USW00014764,",,W,2400"
2015-02-13T00:00:00,WDF2,330,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,WDF5,330,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2015-02-13T00:00:00,WSF5,11.2,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,AWND,2.6,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,PRCP,5.8,GHCND:USW00014764,",,W,2400"
2015-02-14T00:00:00,SNOW,48.0,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,SNWD,530.0,GHCND:USW00014764,",,W,2400"
2015-02-14T00:00:00,TAVG,-14.9,GHCND:USW00014764,"H,,S,"
2015-02-14T00:00:00,TMAX,-8.8,GHCND:USW00014764,",,W,2400"
2015-02-14T00:00:00,TMIN,-22.1,GHCND:USW00014764,",,W,2400"
2015-02-14T00:00:00,WDF2,20,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,WDF5,20,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,WSF2,7.6,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,WSF5,9.8,GHCND:USW00014764,",,W,"
2015-02-14T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,AWND,9.1,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,PRCP,0.5,GHCND:USW00014764,",,W,2400"
2015-02-15T00:00:00,SNOW,10.0,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-15T00:00:00,TAVG,-9.4,GHCND:USW00014764,"H,,S,"
2015-02-15T00:00:00,TMAX,-7.1,GHCND:USW00014764,",,W,2400"
2015-02-15T00:00:00,TMIN,-18.2,GHCND:USW00014764,",,W,2400"
2015-02-15T00:00:00,WDF2,340,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WSF2,15.7,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WSF5,20.6,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-15T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,AWND,6.6,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-16T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,SNWD,530.0,GHCND:USW00014764,",,W,2400"
2015-02-16T00:00:00,TAVG,-14.0,GHCND:USW00014764,"H,,S,"
2015-02-16T00:00:00,TMAX,-6.0,GHCND:USW00014764,",,W,2400"
2015-02-16T00:00:00,TMIN,-19.3,GHCND:USW00014764,",,W,2400"
2015-02-16T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,WDF5,310,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,WSF2,15.7,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,WSF5,19.7,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-16T00:00:00,WT09,1,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,AWND,1.3,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-17T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-17T00:00:00,TAVG,-12.4,GHCND:USW00014764,"H,,S,"
2015-02-17T00:00:00,TMAX,-6.0,GHCND:USW00014764,",,W,2400"
2015-02-17T00:00:00,TMIN,-17.7,GHCND:USW00014764,",,W,2400"
2015-02-17T00:00:00,WDF2,70,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,WDF5,60,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,WSF2,4.5,GHCND:USW00014764,",,W,"
2015-02-17T00:00:00,WSF5,5.4,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,PRCP,0.5,GHCND:USW00014764,",,W,2400"
2015-02-18T00:00:00,SNOW,10.0,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,SNWD,510.0,GHCND:USW00014764,",,W,2400"
2015-02-18T00:00:00,TAVG,-6.8,GHCND:USW00014764,"H,,S,"
2015-02-18T00:00:00,TMAX,0.0,GHCND:USW00014764,",,W,2400"
2015-02-18T00:00:00,TMIN,-14.3,GHCND:USW00014764,",,W,2400"
2015-02-18T00:00:00,WDF2,100,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,WDF5,110,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,WSF2,6.7,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-18T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,AWND,4.0,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,PRCP,7.6,GHCND:USW00014764,",,W,2400"
2015-02-19T00:00:00,SNOW,147.0,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,SNWD,640.0,GHCND:USW00014764,",,W,2400"
2015-02-19T00:00:00,TAVG,-2.5,GHCND:USW00014764,"H,,S,"
2015-02-19T00:00:00,TMAX,0.6,GHCND:USW00014764,",,W,2400"
2015-02-19T00:00:00,TMIN,-9.9,GHCND:USW00014764,",,W,2400"
2015-02-19T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WDF5,280,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WT02,1,GHCND:USW00014764,",,W,"
2015-02-19T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,AWND,5.7,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-20T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,SNWD,610.0,GHCND:USW00014764,",,W,2400"
2015-02-20T00:00:00,TAVG,-10.3,GHCND:USW00014764,"H,,S,"
2015-02-20T00:00:00,TMAX,-7.1,GHCND:USW00014764,",,W,2400"
2015-02-20T00:00:00,TMIN,-13.8,GHCND:USW00014764,",,W,2400"
2015-02-20T00:00:00,WDF2,300,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,WDF5,270,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,WSF2,9.4,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,WSF5,13.0,GHCND:USW00014764,",,W,"
2015-02-20T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,AWND,3.4,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,PRCP,3.8,GHCND:USW00014764,",,W,2400"
2015-02-21T00:00:00,SNOW,36.0,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,SNWD,580.0,GHCND:USW00014764,",,W,2400"
2015-02-21T00:00:00,TAVG,-9.9,GHCND:USW00014764,"H,,S,"
2015-02-21T00:00:00,TMAX,1.1,GHCND:USW00014764,",,W,2400"
2015-02-21T00:00:00,TMIN,-18.2,GHCND:USW00014764,",,W,2400"
2015-02-21T00:00:00,WDF2,190,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,WDF5,190,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,WSF2,8.1,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2015-02-21T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,AWND,0.9,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,PRCP,0.3,GHCND:USW00014764,",,W,2400"
2015-02-22T00:00:00,SNOW,3.0,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,SNWD,580.0,GHCND:USW00014764,",,W,2400"
2015-02-22T00:00:00,TAVG,-0.5,GHCND:USW00014764,"H,,S,"
2015-02-22T00:00:00,TMAX,1.7,GHCND:USW00014764,",,W,2400"
2015-02-22T00:00:00,TMIN,-6.0,GHCND:USW00014764,",,W,2400"
2015-02-22T00:00:00,WDF2,220,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,WDF5,220,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,WSF5,7.6,GHCND:USW00014764,",,W,"
2015-02-22T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,AWND,6.5,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-23T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-23T00:00:00,TAVG,-5.7,GHCND:USW00014764,"H,,S,"
2015-02-23T00:00:00,TMAX,-0.5,GHCND:USW00014764,",,W,2400"
2015-02-23T00:00:00,TMIN,-19.9,GHCND:USW00014764,",,W,2400"
2015-02-23T00:00:00,WDF2,310,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,WDF5,320,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,WSF2,11.6,GHCND:USW00014764,",,W,"
2015-02-23T00:00:00,WSF5,15.7,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,AWND,2.2,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,PRCP,0.0,GHCND:USW00014764,"T,,W,2400"
2015-02-24T00:00:00,SNOW,0.0,GHCND:USW00014764,"T,,W,"
2015-02-24T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-24T00:00:00,TAVG,-16.6,GHCND:USW00014764,"H,,S,"
2015-02-24T00:00:00,TMAX,-7.1,GHCND:USW00014764,",,W,2400"
2015-02-24T00:00:00,TMIN,-23.8,GHCND:USW00014764,",,W,2400"
2015-02-24T00:00:00,WDF2,220,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,WDF5,230,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,WSF2,6.3,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,WSF5,8.5,GHCND:USW00014764,",,W,"
2015-02-24T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,AWND,3.7,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,PRCP,2.3,GHCND:USW00014764,",,W,2400"
2015-02-25T00:00:00,SNOW,38.0,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,SNWD,580.0,GHCND:USW00014764,",,W,2400"
2015-02-25T00:00:00,TAVG,-5.9,GHCND:USW00014764,"H,,S,"
2015-02-25T00:00:00,TMAX,1.1,GHCND:USW00014764,",,W,2400"
2015-02-25T00:00:00,TMIN,-9.9,GHCND:USW00014764,",,W,2400"
2015-02-25T00:00:00,WDF2,270,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,WDF5,270,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,WSF2,9.8,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,WSF5,12.5,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,WT01,1,GHCND:USW00014764,",,W,"
2015-02-25T00:00:00,WT08,1,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,AWND,3.0,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-26T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-26T00:00:00,TAVG,-7.5,GHCND:USW00014764,"H,,S,"
2015-02-26T00:00:00,TMAX,-6.0,GHCND:USW00014764,",,W,2400"
2015-02-26T00:00:00,TMIN,-10.5,GHCND:USW00014764,",,W,2400"
2015-02-26T00:00:00,WDF2,10,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,WDF5,300,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,WSF2,5.8,GHCND:USW00014764,",,W,"
2015-02-26T00:00:00,WSF5,7.2,GHCND:USW00014764,",,W,"
2015-02-27T00:00:00,AWND,2.1,GHCND:USW00014764,",,W,"
2015-02-27T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-27T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-27T00:00:00,SNWD,560.0,GHCND:USW00014764,",,W,2400"
2015-02-27T00:00:00,TAVG,-8.1,GHCND:USW00014764,"H,,S,"
2015-02-27T00:00:00,TMAX,-2.7,GHCND:USW00014764,",,W,2400"
2015-02-27T00:00:00,TMIN,-15.5,GHCND:USW00014764,",,W,2400"
2015-02-27T00:00:00,WDF2,290,GHCND:USW00014764,",,W,"
2015-02-27T00:00:00,WSF2,5.4,GHCND:USW00014764,",,W,"
2015-02-28T00:00:00,AWND,2.0,GHCND:USW00014764,",,W,"
2015-02-28T00:00:00,PRCP,0.0,GHCND:USW00014764,",,W,2400"
2015-02-28T00:00:00,SNOW,0.0,GHCND:USW00014764,",,W,"
2015-02-28T00:00:00,SNWD,530.0,GHCND:USW00014764,",,W,2400"
2015-02-28T00:00:00,TAVG,-10.6,GHCND:USW00014764,"H,,S,"
2015-02-28T00:00:00,TMAX,-2.7,GHCND:USW00014764,",,W,2400"
